"tweet_id","dataset","major","minor","tokens_n"
"963815096416919552","media","7","705","17"
"988408720790114304","media","12","1205","16"
"1064186278059667457","media","14","1406","32"
"1085511866321911808","media","15","1520","20"
"1074107530140413953","media","20","2012","22"
"980889181072318464","media","9","900","19"
"990667785398243328","media","8","801","16"
"982389447789461504","media","8","803","14"
"1094335337600638977","media","2","208","8"
"1064910710419980289","media","0","0","23"
"1083445141128409088","media","15","1523","10"
"983291424018845696","media","3","301","10"
"997216447817441280","media","0","0","12"
"1026501459188305920","media","7","709","33"
"1083740458604478468","media","0","0","31"
"991417241198649344","media","4","403","23"
"1004084190382522369","media","20","2001","16"
"997223091179851776","media","8","803","11"
"985563269229408257","media","20","2032","9"
"991295169210265600","media","21","2103","9"
"996812592667660290","media","8","800","11"
"1000017342871597057","media","10","1002","19"
"975826489819181056","media","20","2012","22"
"1095716271591751680","media","9","900","22"
"1063445913945952263","media","14","1400","11"
"987365274285309952","media","0","0","16"
"1047725808725479425","media","0","0","11"
"1091021678560174080","media","21","2101","9"
"954029715249082374","media","2","207","23"
"976488718549778432","media","0","0","18"
"958797633623134208","media","0","0","21"
"955115270997139456","media","0","0","22"
"1080932562888019974","media","8","803","14"
"980623628906713089","media","0","0","21"
"979347704181485568","media","0","0","9"
"996721246506307584","media","6","602","10"
"989871817635614720","media","19","1929","11"
"982327697878601728","media","20","2002","21"
"1089241124965892096","media","2","202","13"
"995281705316573184","media","0","0","8"
"997441862679126016","media","9","900","9"
"989962387254996992","media","9","900","16"
"991547810465091584","media","8","803","11"
"997197598736994305","media","19","1921","18"
"1052987843667202049","media","14","1406","12"
"1083472831940382723","media","15","1520","25"
"955856308275736577","media","0","0","16"
"1072295852499185664","media","7","701","11"
"1090022423678861312","media","3","399","10"
"996421405028872192","media","6","602","17"
"1015269171536584705","media","18","1807","41"
"998643371467067394","media","0","0","20"
"1088776420887805952","media","20","2004","13"
"1090928189432578048","media","14","1409","14"
"974319598731481089","media","1","103","17"
"952375969930674177","media","8","803","22"
"1044536517736230913","media","6","602","27"
"1076184807250350080","media","0","0","16"
"1006593973727608832","media","8","801","15"
"1082985414800166914","media","0","0","9"
"990677034081964033","media","10","1000","12"
"1054454843958415360","media","20","2012","25"
"1026929284831748097","media","20","2005","15"
"1052667749686755330","media","12","1203","12"
"1091396261167521793","media","14","1406","17"
"1090260033772826624","media","8","801","11"
"1086372910716067847","media","20","2004","11"
"1002981189697855488","media","3","301","21"
"986264467141988353","media","6","602","20"
"1072189433108185089","media","2","202","17"
"1062521129267617792","media","0","0","24"
"1009499876521103361","media","10","1002","16"
"1045739396186689536","media","2","202","27"
"976617583804694528","media","7","701","17"
"1036229753374695425","media","4","403","10"
"991009326415400960","media","0","0","23"
"1024007003407036421","media","6","603","33"
"996771078155460610","media","3","301","13"
"1072665236807782400","media","5","504","12"
"1060180572478234624","media","6","600","26"
"950511301280784384","media","14","1406","14"
"986227787840208896","media","10","1000","12"
"1062419915934756865","media","0","0","15"
"1095104246222082049","media","6","602","10"
"999032226955350016","media","6","602","12"
"1085698724410597377","media","20","2002","34"
"1085678108118704131","media","10","1001","14"
"1082529837191970816","media","3","301","31"
"972423792294289408","media","0","0","10"
"1092497624467492864","media","10","1002","8"
"1062349828431245317","media","6","602","11"
"1059279220776542208","media","2","206","26"
"971078585296572423","media","7","703","20"
"1088773240095412230","media","20","2002","16"
"1042167785223122945","media","21","2101","16"
"1004519570038841344","media","10","1000","21"
"1058888436550119425","media","20","2012","12"
"994638321409241088","media","0","0","18"
"1037058980672102401","media","7","705","9"
"1064848165126447104","media","6","602","30"
"1076092440329797632","media","1","100","14"
"956338085645766656","media","2","2010","10"
"992856470600364032","media","6","602","7"
"996210363283726336","media","19","1929","13"
"986685351627509761","media","3","342","13"
"982322847363166210","media","20","2004","14"
"950472488525422592","media","2","207","6"
"1081899535029411850","media","14","1406","16"
"997093133186777089","media","13","1308","17"
"1024315017490046976","media","2","202","37"
"1088077028610297857","media","9","900","12"
"988802103589060611","media","20","2005","10"
"956927426386280448","media","20","2002","11"
"1070438681851322369","media","1","105","20"
"988612293700276229","media","0","0","10"
"1096408791950622720","media","7","704","31"
"1090069475095908354","media","15","1507","13"
"963476667317370880","media","12","1207","23"
"1040722044655230977","media","2","202","10"
"969463712540114944","media","1","103","14"
"1082763864012451840","media","9","900","8"
"1075069081697611781","media","25","2502","12"
"986722077204938752","media","3","399","10"
"1038494680026046464","media","12","1227","22"
"1088904609316421632","media","20","2032","23"
"1095356436006297600","media","25","2500","36"
"1024675487107477504","media","20","2002","9"
"1004728947609923584","media","18","1807","9"
"996366740132192256","media","0","0","21"
"986274908169785345","media","0","0","22"
"1004583743753998336","media","20","2012","22"
"1083034964478840832","media","14","1403","42"
"1072551773976571904","media","21","2104","45"
"1009086501651714057","media","0","0","9"
"1060412098377699328","media","0","0","13"
"989180257914802183","media","0","0","19"
"991395584396419072","media","15","1521","16"
"1085686777153675264","media","20","2001","12"
"1004472013963001857","media","0","0","13"
"978346120039600129","media","18","1807","21"
"1046882580224778241","media","0","0","7"
"952558627260256261","media","0","0","12"
"1094006498710085632","media","12","1201","12"
"1054817505443831808","media","3","342","11"
"1082729957481156615","media","9","900","9"
"991777887207415808","media","0","0","17"
"1059990087948091393","media","20","2012","11"
"1085734705427869696","media","1","105","25"
"1026491128386859009","media","10","1010","17"
"1061020087174512644","media","5","505","15"
"971269316145504256","media","0","0","9"
"1029956933585907712","media","6","602","7"
"986363589903704064","media","25","2500","11"
"1085628621585375233","media","20","2012","14"
"1071464581539790849","media","10","1010","15"
"1085035112159432708","media","6","602","24"
"1089585995652177920","media","19","1921","10"
"1071938733165834240","media","20","2005","13"
"1051925800218492928","media","0","0","10"
"958519955288444928","media","1","100","23"
"1095427976722710528","media","0","0","26"
"1073065129581993984","media","12","1203","27"
"1001859598695960576","media","23","2300","22"
"1050461093569712129","media","14","1400","27"
"990770679078416384","media","20","2012","22"
"1075760364896305152","media","20","2032","20"
"1006715721273901056","media","0","0","24"
"1076024404705009664","media","4","402","13"
"976323856993431553","media","0","0","9"
"1010276647248056326","media","20","2001","35"
"976159482144313344","media","20","2012","18"
"998570416267497472","media","19","1921","17"
"994347571987533845","media","8","803","11"
"974381227087155203","media","5","504","19"
"987115485018734592","media","14","1409","14"
"971098275389591553","media","19","1921","12"
"959543212770807808","media","13","1308","18"
"1036193245263474688","media","3","342","11"
"1080767016406056962","media","14","1403","15"
"1001605835640975371","media","2","202","12"
"1067538572025180160","media","3","342","21"
"998956752522612736","media","7","709","10"
"989224953647116290","media","13","1302","16"
"951859569826910208","media","3","325","15"
"994307039076765696","media","7","709","14"
"1092528488089817088","media","3","335","14"
"1004739008558223366","media","5","502","7"
"1016685899483156480","media","4","400","10"
"1078038999149826048","media","6","602","15"
"1005027151295451136","media","7","709","15"
"1006273690219184128","media","17","1706","9"
"1083366821347188737","media","16","1600","22"
"997819168035655680","media","0","0","13"
"1006556022733983744","media","7","701","19"
"1090402966656507907","media","20","2005","18"
"1006421743928528896","media","19","1921","24"
"1089693037448421376","media","6","602","24"
"1056382858691051522","media","0","0","10"
"1092135000009363457","media","6","603","29"
"992003602158948352","media","12","1227","22"
"996822693650489344","media","0","0","17"
"1072285816980946944","media","3","341","15"
"1096065028883734528","media","25","2500","20"
"1096189109809414149","media","25","2500","14"
"991277844293738496","media","0","0","10"
"988463821693087750","media","7","707","21"
"1004745050251841536","media","0","0","22"
"1067598732156383232","media","20","2013","32"
"1090356629273489409","media","0","0","33"
"1009170048035024896","media","0","0","37"
"1080209908711215104","media","12","1207","8"
"951154847579099137","media","8","803","12"
"1080488416410849281","media","5","505","8"
"1012455700092604416","media","9","900","11"
"1093158637684559872","media","0","0","18"
"1060594747700441090","media","8","801","18"
"1091735497175650305","media","20","2012","43"
"1026957609952325632","media","20","2012","32"
"969966607979204608","media","6","602","12"
"1011270292184928256","media","8","807","24"
"1085212294668152832","media","6","601","10"
"981906536120373249","media","1","107","23"
"1079754305576554496","media","20","2012","11"
"964243141590179842","media","6","602","10"
"978644081973907456","media","2","201","18"
"971548814745178112","media","25","2500","13"
"1009113960686252032","media","9","900","33"
"950525547204853762","media","8","800","14"
"1028103221666086912","media","10","1005","12"
"1045381733896589313","media","2","202","19"
"979728679910756352","media","20","2002","20"
"1080975369501429760","media","0","0","10"
"971135924191952897","media","21","2102","16"
"993558346925051909","media","20","2012","9"
"951218847016628224","media","8","803","11"
"1095739882113298433","media","13","1300","15"
"996209700529057792","media","6","602","13"
"1016344899556446211","media","7","701","15"
"985998842389770242","media","0","0","16"
"1084877073896755200","media","20","2002","10"
"1094654481000730625","media","6","602","21"
"984391459288776704","media","12","1203","8"
"1001924933490896896","media","19","1929","12"
"1090942803817959424","media","6","602","43"
"1002731543687847937","media","2","202","13"
"1088485871605694465","media","20","2004","35"
"1009077932000710657","media","9","900","11"
